ext_id,title,link,msd_ontology_with_link,msd_ontology_with_title,cp_ontology_with_link,cp_ontology_with_title
P60099605,2 Pack Lace Padded Push-up Bras A-E,http://www.marksandspencer.com/2-pack-padded-plunge-push-up-bra-aa-e/p/p60099605,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P22237703,Fresh Water Pearl Classic Necklace & Earrings Set,http://www.marksandspencer.com/pearl-effect-classic-necklace-and-earrings-set/p/p22237703,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings
P22489076,Supima&reg; Cotton Tailored Fit Shirt,http://www.marksandspencer.com/pure-cotton-tailored-fit-textured-shirt/p/p22489076,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P21046251,Easy to Iron Regular Fit Oxford Shirt,http://www.marksandspencer.com/pure-cotton-easy-to-iron-oxford-shirt/p/p21046251,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22217106,2 Pack Machine Washable Assorted Ties with Stain Resistance,http://www.marksandspencer.com/2-pack-machine-washable-assorted-ties-with-stain-resistant/p/p22217106,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares
P22413699,2 Pack Pure Cotton Mittens,http://www.marksandspencer.com/2-pack-pure-cotton-mittens/p/p22413699,NA>accessories>gloves&mittens,NA>accessories>gloves&mittens,NA>accessories>gloves&mittens,NA>accessories>gloves&mittens
P60093766,4 Pack Cotton Rich Novelty Socks,http://www.marksandspencer.com/4-pairs-of-cotton-rich-novelty-socks/p/p60093766,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P22326226,Pure Cotton Marcella Bow Tie,http://www.marksandspencer.com/pure-cotton-marcella-bow-tie/p/p22326226,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares
P60098599,2 Pack Pure Cotton Joggers,http://www.marksandspencer.com/2-pack-pure-cotton-joggers/p/p60098599,NA>activewear>pants,NA>activewear>pants,NA>activewear>pants,NA>activewear>pants
P22413632,2 Pack Pure Cotton Turn Up Hats,http://www.marksandspencer.com/2-pack-pure-cotton-turn-up-detail-hats/p/p22413632,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others
P60093762,7 Pack Cotton Rich Full Briefs,http://www.marksandspencer.com/7-pack-cotton-rich-full-briefs/p/p60093762,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear
P22450130,10 Denier Warm Toes Thermal Tights with Wool,http://www.marksandspencer.com/10-denier-warm-toes-thermal-tights-with-wool/p/p22450130,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings
P60104272,Silk & Lace Brazilian Knickers,http://www.marksandspencer.com/silk-and-lace-brazilian-knickers/p/p60104272,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P22413636,Baby Pure Cotton Booties,http://www.marksandspencer.com/2-pack-pure-cotton-booties/p/p22413636,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear
P60099750,Seamfree Front Fastening Full Cup T-Shirt Bra A-E,http://www.marksandspencer.com/front-fastening-padded-t-shirt-bra-a-e/p/p60099750,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts
P60131843,Friendship Cord Bracelet,http://www.marksandspencer.com/friendship-cord-bracelet/p/p60131843,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles
P60105714,Brazilian Knickers,http://www.marksandspencer.com/no-vpl-brazilian-knickers/p/p60105714,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P22100648,3 Pair Pack Supersoft Stripe Sole Ankle Socks,http://www.marksandspencer.com/supersoft-stripe-sole-ankle-socks-3-pair-pack/p/p22100648,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P22162198,Pure Cotton Non-Iron Regular Fit Shirt,http://www.marksandspencer.com/ultimate-non-iron-pure-cotton-shirt-with-stainaway/p/p22162198,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22467036,Melton Trapper Hat,http://www.marksandspencer.com/melton-trapper-hat/p/p22467036,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others
P22036743,4 Pack Cotton Rich Sports Socks,http://www.marksandspencer.com/4-pairs-of-cotton-rich-sports-socks/p/p22036743,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P60107845,Sequin Striped Scarf,http://www.marksandspencer.com/sequin-striped-scarf/p/p60107845,NA>accessories>scarves,NA>accessories>scarves,NA>accessories>scarves,NA>accessories>scarves
P22201264,Navette Drop Earrings MADE WITH SWAROVSKI&reg; ELEMENTS,http://www.marksandspencer.com/navette-drop-earrings-made-with-swarovski-elements/p/p22201264,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings
P22480600,2 Pair Pack 80 Denier Supersoft Tights,http://www.marksandspencer.com/80-denier-2-pair-pack-supersoft-opaque-tights/p/p22480600,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings
P22506163,Foil Print V-Neck Short Sleeve T-Shirt,http://www.marksandspencer.com/foil-print-v-neck-jersey-top/p/p22506163,NA>topwear>others,NA>topwear>tshirts,NA>topwear>others,NA>topwear>tshirts
P22402591,Supersoft Fleece Dressing Gown,http://www.marksandspencer.com/premium-fleece-gown/p/p22402591,NA>dresses>maxi,NA>dresses>maxi,NA>dresses>maxi,NA>dresses>maxi
P60121696,Longer Length Silk Rich Textured Tie,http://www.marksandspencer.com/silk-rich-textured-tie/p/p60121696,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares,NA>accessories>ties_pocket_squares
P60104896,Jacquard & Lace Full Briefs,http://www.marksandspencer.com/jacquard-and-lace-full-briefs/p/p60104896,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear
P60104377,Down & Feather Jacket with Stormwear&trade;,http://www.marksandspencer.com/quilted-jacket-with-stormwear/p/p60104377,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others
P20086649,3 Pack Freshfeet&trade; Gentle Grip Socks,http://www.marksandspencer.com/3-pairs-of-non-elastic-cotton-rich-socks-with-silver-technology/p/p20086649,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P22217702,Pure Cotton Non-Iron Slim Fit Shirt,http://www.marksandspencer.com/slim-fit-ultimate-non-iron-pure-cotton-twill-shirt/p/p22217702,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22309565,Girls' 2-in-1 Shorts with Active Sport&trade;,http://www.marksandspencer.com/girls-2-in-1-shorts/p/p22309565,girls>bottomwear>shorts,girls>bottomwear>shorts,girls>bottomwear>shorts,girls>bottomwear>shorts
P22193079,2 Pack Non-Padded Underwired Full Cup Bras,http://www.marksandspencer.com/2-pack-non-padded-underwired-balcony-a-dd-bras/p/p22193079,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P22208334,Pure Cotton Non-Iron Slim Fit Shirt,http://www.marksandspencer.com/ultimate-non-iron-pure-cotton-slim-fit-twill-shirt-with-stainaway/p/p22208334,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22079197,Cotton Rich Easy to Iron Regular Fit Shirt,http://www.marksandspencer.com/cotton-rich-easy-to-iron-classic-collar-shirt/p/p22079197,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22195460,Pure Cotton Non-Iron Regular Fit Shirt,http://www.marksandspencer.com/ultimate-non-iron-pure-cotton-twill-shirt/p/p22195460,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P20115201,Pure Cotton Easy to Iron Slim Fit Shirt,http://www.marksandspencer.com/pure-cotton-slim-fit-twill-shirt/p/p20115201,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22291456,Straight Mini Skirt,http://www.marksandspencer.com/tencel-mini-skirt/p/p22291456,NA>bottomwear>skirts>mini,NA>bottomwear>skirts>mini,NA>bottomwear>skirts>mini,NA>bottomwear>skirts>mini
P22420970,Charcoal Regular Fit Jacket,http://www.marksandspencer.com/2-button-twill-jacket/p/p22420970,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others
P60110999,3 Pack Easy to Iron Regular Fit Shirts,http://www.marksandspencer.com/3-pack-cotton-blend-easy-to-iron-shirts/p/p60110999,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60112481,Ponte Straight Leg Trousers,http://www.marksandspencer.com/ponte-straight-leg-trousers/p/p60112481,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg
P60104513,Cotton Rich Twin Stripe Joggers,http://www.marksandspencer.com/cotton-rich-tailored-fit-textured-joggers/p/p60104513,NA>activewear>pants,NA>activewear>pants,NA>activewear>pants,NA>activewear>pants
P22502207,Pure Cotton Long Sleeve Polo Shirt,http://www.marksandspencer.com/pure-cotton-textured-polo-shirt/p/p22502207,NA>topwear>shirt,NA>topwear>shirt,NA>topwear>shirt,NA>topwear>shirt
P60106332,Slim Fit Jeans,http://www.marksandspencer.com/slim-fit-jeans/p/p60106332,NA>bottomwear>jeans>others,NA>bottomwear>jeans>others,NA>bottomwear>jeans>others,NA>bottomwear>jeans>others
P60103773,2 Pack Padded Plunge T-Shirt Bras AA-D,http://www.marksandspencer.com/2-pack-padded-plunge-t-shirt-bra-aa-d/p/p60103773,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts
P60091589,Cotton Rich Socks,http://www.marksandspencer.com/cotton-rich-socks/p/p60091589,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P60107668,5 Pack Cotton Jersey Boxers,http://www.marksandspencer.com/5-pack-pure-cotton-cool-and-fresh-boxers/p/p60107668,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear
P60112048,Black Tailored Fit Jacket,http://www.marksandspencer.com/black-slim-fit-jacket/p/p60112048,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others
P22305928,Lace Trim Round Neck Sleeveless Shell Top,http://www.marksandspencer.com/floral-lace-trim-shell-top/p/p22305928,NA>topwear>blouses,NA>topwear>blouses,NA>topwear>blouses,NA>topwear>blouses
P60103723,5 Pack No VPL High Leg Knickers,http://www.marksandspencer.com/5-pack-no-vpl-high-leg-knickers/p/p60103723,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P60099642,Post Surgery Non-Padded Full Cup Bra A-E,http://www.marksandspencer.com/post-surgery-non-padded-full-cup-bra-a-e/p/p60099642,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P22510452,Cotton Rich Leggings,http://www.marksandspencer.com/cotton-rich-core-leggings/p/p22510452,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings,NA>bottomwear>pants>leggings
P22198584,Total Support Striped Non-Wired Full Cup Bra B-G,http://www.marksandspencer.com/total-support-striped-non-wired-b-g-bra/p/p22198584,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P22445333,Mixed Gauge Cardigan,http://www.marksandspencer.com/open-front-mixed-gauge-waterfall-cardigan/p/p22445333,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans
P60122425,Platinum Plated Diamanté Crown Ring,http://www.marksandspencer.com/platinum-plated-diamant-crown-ring/p/p60122425,NA>accessories>jewelry>rings,NA>accessories>jewelry>rings,NA>accessories>jewelry>rings,NA>accessories>jewelry>rings
P60105947,Sumptuously Soft Padded Full Cup T-Shirt Bra A-E,http://www.marksandspencer.com/sumptuously-soft-longline-full-cup-t-shirt-bra-a-dd/p/p60105947,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts
P60160853,Floral Print Fuller Bust Bodycon Midi Dress,http://www.marksandspencer.com/floral-print-fuller-bust-bodycon-midi-dress/p/p60160853,NA>dresses>bodycon,NA>dresses>bodycon,NA>dresses>bodycon,NA>dresses>bodycon
P60122805,Friendship Bracelet,http://www.marksandspencer.com/pearl-friendship-bracelet/p/p60122805,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles,NA>accessories>jewelry>bracelets&bangles
P21045931,Pure Cotton Easy to Iron Regular Fit Shirt,http://www.marksandspencer.com/pure-cotton-non-iron-striped-ultimate-twill-shirt/p/p21045931,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22429862,Cotton Rich Snooze Pyjamas (6-16 Years),http://www.marksandspencer.com/cotton-rich-snooze-pyjamas-6-16-years-/p/p22429862,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama
P60106901,Pure Cotton Striped Oxford Shirt,http://www.marksandspencer.com/pure-cotton-oxford-shirt-with-pocket/p/p60106901,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60099873,2 Pack Medium Control Secret Slimming&trade; Brazilian Knickers,http://www.marksandspencer.com/2-pack-light-control-secret-slimming-brazilian-knickers/p/p60099873,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P60106491,Down & Feather Gilet with Stormwear&trade;,http://www.marksandspencer.com/quilted-gilet-with-stormwear/p/p60106491,NA>outerwear>jackets&coats>gilets,NA>outerwear>jackets&coats>gilets,NA>outerwear>jackets&coats>gilets,NA>outerwear>jackets&coats>gilets
P60112943,Silk & Lace Suspender,http://www.marksandspencer.com/silk-and-lace-suspender/p/p60112943,NA>accessories>suspenders,NA>accessories>suspenders,NA>accessories>suspenders,NA>accessories>suspenders
P60167033,Wide Fit Kitten Heel Jewel Bow Sandals,http://www.marksandspencer.com/wide-fit-kitten-heel-jewel-bow-sandals/p/p60167033,NA>shoes>sandals,NA>shoes>sandals,NA>shoes>sandals,NA>shoes>sandals
P60125831,High Impact Non-Padded Sports Bra A-G,http://www.marksandspencer.com/high-impact-non-padded-full-cup-bra-a-g/p/p60125831,NA>lingerie>bras,NA>activewear>sports_bras,NA>lingerie>bras,NA>activewear>sports_bras
P60112644,No VPL High Rise Thong,http://www.marksandspencer.com/no-vpl-high-rise-thong/p/p60112644,NA>lingerie>others,NA>lingerie>others,NA>lingerie>others,NA>lingerie>others
P60085206,Heatgen Plus&trade; Thermal Long Sleeve Turtle Neck Top,http://www.marksandspencer.com/heatgen-thermal-long-sleeve-top/p/p60085206,NA>topwear>others,NA>topwear>others,NA>topwear>others,NA>topwear>others
P60122480,Glitter Twist Plait Necklace,http://www.marksandspencer.com/glitter-twist-plait-necklace/p/p60122480,NA>accessories>jewelry>necklaces,NA>accessories>jewelry>necklaces,NA>accessories>jewelry>necklaces,NA>accessories>jewelry>necklaces
P60112635,Lace Low Rise Shorts,http://www.marksandspencer.com/lace-low-rise-shorts/p/p60112635,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P60099517,2 Pack Lace Trim Padded Plunge T-Shirt Bras DD-G,http://www.marksandspencer.com/2-pack-geometric-lace-padded-plunge-t-shirt-bra-dd-g/p/p60099517,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts
P60116217,CURVE Round Neck Cardigan,http://www.marksandspencer.com/plus-round-neck-cardigan/p/p60116217,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans
P22467374,Plaque Reversible Belt,http://www.marksandspencer.com/coated-leather-reversible-plaque-buckle-belt/p/p22467374,NA>accessories>belts,NA>accessories>belts,NA>accessories>belts,NA>accessories>belts
P60092079,Wide Fit Stiletto Almond Toe Court Shoes,http://www.marksandspencer.com/wide-fit-stiletto-almond-toe-court-shoes/p/p60092079,NA>shoes>others,NA>shoes>others,NA>shoes>others,NA>shoes>others
P60099187,Charcoal Textured Slim Fit Jacket,http://www.marksandspencer.com/charcoal-textured-slim-fit-jacket/p/p60099187,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others
P22483705,Leather Bow Boat Shoes,http://www.marksandspencer.com/leather-low-heel-bow-boat-shoes/p/p22483705,NA>shoes>others,NA>shoes>others,NA>shoes>others,NA>shoes>others
P60108549,Pure Cotton Regular Fit Shirt with Pocket,http://www.marksandspencer.com/pure-cotton-checked-shirt-with-pocket/p/p60108549,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60116697,Wool Blend Trouser with Italian Fabric,http://www.marksandspencer.com/textured-tailored-fit-trousers/p/p60116697,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers
P22232452,2 Pack Light Control Santoni Seamfree High Leg Knickers,http://www.marksandspencer.com/2-pack-firm-control-santoni-high-leg-knickers/p/p22232452,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P22355392,Long Shoe Horn,http://www.marksandspencer.com/long-shoe-horn/p/p22355392,NA>shoes>others,NA>shoes>others,NA>shoes>others,NA>shoes>others
P22110817,Pure Cotton Short Sleeve Regular Fit Shirt,http://www.marksandspencer.com/ultimate-non-iron-pure-cotton-fine-twill-shirt/p/p22110817,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60103190,Pure Cotton Striped Pyjama Shorts Set,http://www.marksandspencer.com/pure-cotton-striped-pyjama-short-set/p/p60103190,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama
P60125833,High Impact Padded Sports Bra A-DD,http://www.marksandspencer.com/high-impact-breathable-full-cup-bra-a-dd/p/p60125833,NA>lingerie>bras,NA>activewear>sports_bras,NA>lingerie>bras,NA>activewear>sports_bras
P60108539,Pure Cotton Regular Fit Shirt with Pocket,http://www.marksandspencer.com/pure-cotton-shirt-with-pocket/p/p60108539,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P22227675,Striped V-Neck Short Sleeve T-Shirt,http://www.marksandspencer.com/crochet-floral-lace-blouse/p/p22227675,NA>topwear>blouses,NA>topwear>tshirts,NA>topwear>blouses,NA>topwear>tshirts
